CASEID,v161116,v161121,v161236,v161158x,v161126,v161342,v161310a,v161270,v161215,v162011,v162010,v162012,v162013,v162014,v162016,v162017,v162018a,v162196,v162018b,v162019,v162216,v162215
406035, 1, 5, 2, 1,99, 2, 0,10, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406041, 2, 1, 1, 7, 6, 2, 1,12, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 3
406042, 1, 4, 1, 1, 4, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
406043, 1, 5, 1, 1,99, 2, 0,10, 1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406044, 2, 5, 2, 3, 1, 2, 1,14, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
406045, 2, 4, 3, 2,99, 2, 1,12, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406052, 3, 4, 2, 4, 4, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 4
406054, 1, 4, 1, 2, 3, 1, 1, 8, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
406058, 5, 1, 5, 7, 7, 2, 1,10, 5, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406060, 2, 4, 1, 1, 2, 2, 1,13, 4, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2
406066, 2, 2, 1, 6,99, 2, 1, 4, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406070, 1, 4, 1, 1, 1, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
406073, 5, 1, 4, 7, 6, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
406076, 2, 2, 4, 4, 6, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406080, 5, 1, 4, 2,99, 2, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
406081, 5, 1, 5, 7, 7, 2, 1,13, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5
406082, 1, 5, 1, 1, 2, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1
406084, 5, 2, 4, 5, 5, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 5, 5
406094, 4, 2, 4, 5, 6, 2, 1,13, 4, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 4, 1
406096, 2, 5, 3, 2, 2, 1, 0,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406098, 5, 3, 4, 5, 5, 2, 0,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
406101, 4, 1, 2, 4, 3, 1, 0,13, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406102, 1, 1, 1, 1,99, 1, 0, 9, 5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406104, 3, 3, 3, 2, 4, 1, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406105, 2, 5, 1, 1, 2, 2, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
406108, 1, 5, 1, 3, 2, 2, 1,10, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 4, 4
406110, 5, 2, 4, 6, 5, 2, 1,12, 5, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2
406112, 1, 1, 1, 6, 4, 2, 0, 8, 1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406114, 5, 1, 5, 7, 6, 1, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406118, 3, 3, 2, 2, 4, 1, 1,11, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406119, 5, 5, 1, 1, 1, 2, 1,14, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 5, 3
406123, 1, 4, 2, 4, 4, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
406127, 2, 3, 1, 4, 4, 1, 0,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406131, 1, 2, 2, 2,99, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1
406133, 4, 5, 4, 4,99, 2, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
406134, 5, 5, 3, 2,99, 1, 0, 8, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406135, 3, 3, 3, 4,99, 2, 0,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406136, 2, 5, 3, 3,99, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4
406137, 2, 4, 1, 2, 3, 2, 1,16, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 4, 2
406138, 4, 2, 2, 7, 7, 2, 1,12, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2
406141, 1, 3, 2, 2, 3, 1, 1, 8, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
406142, 1, 4, 1, 1, 2, 1, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
406144, 1, 2, 2, 3, 3, 1,-9,14, 4, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 5, 2
406146, 2, 1, 4, 6, 4, 1, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406147, 5, 2, 4, 4, 4, 1, 1,16, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
406148, 2, 5, 3, 6, 5, 2, 1,13, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406153, 1, 1, 1, 7, 5, 1, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406154, 4, 2, 2, 4, 4, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
406156, 3, 1, 3, 4,99, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406159, 2, 1, 1, 2,99, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406160, 1, 1, 3, 7, 6, 1, 1,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 4, 3
406164, 2, 3, 2, 6, 6, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406167, 2, 3, 2, 5, 4, 2, 1,14, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406170, 4, 4, 4, 1,99, 1, 0, 8, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 3
406174, 5, 1, 5, 5, 5, 2, 1,13, 5, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1
406176, 2, 1, 3, 6, 4, 2, 1,14, 3, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2
406181, 4, 2, 2, 2,99, 2, 1,12, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406186, 4, 1, 4, 7,99, 1, 1,11, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406193, 1, 5, 1, 3, 5, 1, 0,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406194, 1, 1, 2, 4,99, 2, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406196, 1, 5, 1, 1, 1, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
406198, 1, 5, 2, 2, 2, 1, 1,11, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406202, 1, 1, 1, 4,99, 2, 1,11, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406203, 3, 2, 3, 7, 5, 2, 1,13, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
406204, 1, 5, 1, 2,99, 2, 1,11, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406206, 1, 2, 1, 4, 4, 2, 1,14, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 3
406212, 5, 2, 4, 7, 6, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3
406217, 2, 4, 1, 2,99, 2, 0,12, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
406218, 4, 2, 3, 7, 6, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
406221, 5, 4, 1, 5, 5, 2, 1,14, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
406224, 1, 3, 1, 4,99, 2, 0, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406225, 2, 5, 1, 2, 3, 1, 0, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406226, 5, 5, 1, 4,99,-9, 0,95, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5
406227, 4, 2, 3, 7, 6, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406234, 4, 2, 3, 5, 5, 2, 1, 9, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2
406235, 3, 2, 3, 6, 5, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406237, 1, 4, 1, 1, 2, 2, 1,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406238, 5, 1, 4, 6, 6, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 4
406239, 1, 1, 1, 6,99, 2, 1,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406240, 4, 2, 3, 5, 4, 2, 1,15, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406243, 1, 5, 1, 1,99,-9, 0,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 4
406245, 1, 1, 1, 1, 4, 1, 0, 8, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
406247, 4, 1, 1, 1, 1, 1, 1,13, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
406248, 1, 5, 1, 1, 2, 1, 0,11, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406249, 5, 4, 4, 5, 6, 2, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
406252, 2, 4, 3, 1,99, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406253, 2, 2, 4, 7, 6, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406254, 1, 5, 1, 1, 2, 2, 0,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 3, 2
406257, 2, 4, 2, 6,99, 1, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
406258, 3, 4, 1, 2, 3, 2, 0,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1
406259, 3, 2, 4, 6, 5, 1, 1,14, 4, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 3, 2
406260, 2, 4, 2, 1,99, 1, 0,11, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406263, 1, 5, 1, 3, 2, 1, 1,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 4
406264, 2, 4, 2, 6,99, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406265, 5, 1, 2, 4, 5, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406266, 3, 2, 3, 2, 3, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406269, 3, 4, 2, 2, 6, 2, 1,11, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406271, 2, 2, 4, 6,99, 2, 1, 9, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406275, 3, 3, 3, 4, 5, 2, 1,10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406280, 2, 2, 3, 2,99, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406284, 3, 2, 2, 4, 5, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406285, 1, 3, 1, 4, 3, 1, 0, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1
406288, 3, 1, 2, 7, 6, 1, 1,10, 3, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 4, 5
406291, 5, 1, 2, 4,99, 3, 1,10, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406294, 3, 3, 2, 2, 4, 1, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2
406301, 1, 5, 3, 2,-9, 3, 0,10, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1
406302, 1, 2, 1, 2, 3, 1, 0,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 5, 4
406305, 5, 1, 5, 7, 5, 1, 1,13, 3, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 3, 3
406306, 1, 2, 1, 3, 3, 2, 1,15, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
406307, 4, 5, 1, 3, 3, 1,-9, 3, 4, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2
406315, 1, 5, 5, 1, 7, 2, 1, 9, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
406318, 5, 2, 4, 7, 6, 2, 1,15, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 4
406320, 2, 5, 1, 1, 4, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3
406322, 2, 4, 1, 1, 2, 1, 1,11, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2
406324, 4, 1, 4, 4,99, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
406325, 1, 2, 1, 2,99, 2, 0,12, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
406329, 5, 1, 5, 7, 4, 1, 1,10, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406333, 5, 5, 2, 2, 3, 1, 1,12, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406335, 5, 1, 5, 4,99, 1, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 5, 2
406336, 5, 1, 5, 6, 5, 1, 1,11, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406337, 5, 2, 2, 7, 7, 2, 1,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 4
406339, 1, 4, 3, 1,99, 1, 1, 7, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406344, 1, 2, 3, 3,99, 2, 0,10, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406346, 2, 3, 3, 6, 5, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2
406347, 2, 2, 2, 3, 5, 1, 1, 9, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406348, 1, 4, 1, 3, 4, 2, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406351, 5, 2, 4, 4, 6, 1, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1
406353, 2, 4, 2, 2, 4, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406354, 4, 4, 3, 7, 6, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
406358, 3, 3, 3, 1, 4, 2, 0, 9, 3, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 3, 3
406360, 2, 5, 1, 1, 2, 1, 1,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1
406361, 1, 5, 1, 1, 2, 2, 1, 9, 4, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 5, 3
406366, 2, 3, 2, 1, 1, 1, 1,14, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406369, 5, 1, 5, 7,99, 2, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406370, 2, 3, 1, 1, 4, 1, 1,11, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
406371, 4, 2, 3, 7, 6, 2, 1,10, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406374, 2, 2, 2, 6,99, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406375, 5, 1, 3, 2,99, 2, 0,12, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406376, 5, 1, 4, 6, 6, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1
406377, 2, 4, 2, 4, 4, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
406381, 1, 5, 1, 1, 2, 2, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406382, 2, 4, 2, 6, 4, 1, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406383, 1, 5, 1, 2, 3, 1, 1,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406384, 3, 5, 2, 3, 1, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
406386, 1, 5, 2, 2,99, 2, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406387, 3, 1, 2, 3, 4, 1, 1,10, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406389, 1, 5, 1, 7,99, 1, 0,10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406393, 4, 2, 2, 6, 5, 1, 1,13, 5, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
406394, 1, 5, 5, 4,99, 1, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406396, 1, 5, 3, 4, 4, 2, 1, 7, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
406404, 1, 5, 1, 6, 5, 1, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 5, 4
406405, 4, 2, 3, 7, 6, 1, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
406409, 5, 1, 4, 7, 6, 1, 1, 5, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406410, 1, 1, 1, 3, 4, 1, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406412, 2, 5, 1, 1, 1, 1, 0,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 4
406415, 1, 2, 1, 3,99, 1, 0,16, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406420, 4, 2, 4, 5, 5, 1, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2
406421, 5, 1, 4, 5, 6, 1, 1, 9, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2
406423, 3, 5, 3, 4, 4, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406425, 4, 2, 5, 6,99, 2, 1,11, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5
406433, 4, 2, 2, 5, 4, 1, 1, 9, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406436, 4, 2, 4, 5, 6, 1,-9,12, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
406437,-9,-9,-9,-9,-9, 2, 1,-9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406448, 1, 5, 1, 1, 2, 2, 1,11, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1
406454, 4, 2, 2, 4, 4, 1, 1,12, 4, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 4, 3
406457, 1, 5, 2, 6, 4, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 4
406458, 4, 1, 3, 7,99, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 3, 4
406459, 2, 2, 2, 3, 4, 1, 1,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 3
406465, 5, 1, 3, 7, 7, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406466, 2, 4, 2, 1, 2, 1, 1,13, 4, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 4
406467, 1, 5, 1, 1, 3, 1, 1,13, 3, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 5, 4
406468, 1, 3, 2, 2, 4, 1, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406469, 2, 5, 2, 7,99, 2, 0,10, 4, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
406479, 3, 2, 4, 7, 7, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
406480, 5, 4, 2, 7, 7, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
406484, 2, 5, 1, 2,99, 1, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406489, 2, 4, 2, 1, 2, 1, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 3
406490, 2, 4, 2, 4, 5, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
406492, 2, 4, 2, 3, 3, 1, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406495, 2, 1, 3, 6,99, 1, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406501, 2, 5, 1, 3,99, 1, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 3
406502, 4, 2, 4, 7, 6, 1, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
406506, 2, 4, 2, 1, 4, 1, 0,15, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 4
406507, 2, 5, 2, 1, 2, 2, 1,14, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3
406508, 1, 2, 2, 2,99, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
406511, 5, 2, 4, 4, 5, 2, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 4, 2
406513, 3, 3, 4, 3,99, 1, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
406519, 1, 4, 1, 4, 2, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1
406526, 1, 1, 3, 4,99, 1, 1,11, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
406527, 1, 1, 1, 1,99, 1, 0,13, 3, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 4, 3
406528, 5, 1, 4, 7, 6, 2, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
406530, 5, 4, 3, 4, 2, 1, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2
406531, 1, 4, 1, 4, 6, 2, 0,10, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
406538, 4, 1, 4, 7, 6, 2, 1,16, 4, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 4, 2
406541, 2, 4, 1, 1, 4, 2, 0,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
406542, 2, 5, 1, 4, 4, 1, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3
406543, 2, 5, 1, 1, 1, 2, 0, 4, 5, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
406544, 4, 1, 4, 7, 7, 1, 1,11, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2
406547, 2, 5, 1, 3,99, 2, 1,10, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 4, 3
406550, 1, 5, 1, 1, 2, 1, 1,16, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 4, 4
406551, 1, 5, 1, 1, 6, 1, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
406552, 3, 5, 1, 5, 5, 2, 1,14, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 3
406553, 1, 5, 1, 3, 3, 1, 1,14, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
406554, 1, 5, 1, 3, 2, 1, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 4, 2
